update,transitions,high_reward_mean,high_reward_sum,duration_mean,detected_targets_mean,visited_targets_mean,retired_agents_mean,success_rate,entropy_reduction_mean,actor_explore_actions,actor_target_actions,actor_invalid_actions,actor_nonfinite_logits,actor_valid_target_actions,policy_loss,value_loss,entropy,approx_kl,clip_fraction
160,894,1.8247838020324707,1631.356689453125,15.37136459350586,1.625,1.53125,1.53125,0.078125,2622.74560546875,794,100,0,0,100,-0.00508879404515028,37.500823974609375,1.0868505239486694,0.0003502490872051567,0.002124406863003969
161,954,1.3998554944992065,1335.462158203125,15.246331214904785,1.515625,1.3125,1.3125,0.046875,2680.322998046875,864,90,0,0,90,-0.0021212920546531677,26.26241683959961,1.1197223663330078,0.0006401385180652142,0.004742514342069626
162,924,1.608593225479126,1486.340087890625,15.194805145263672,1.59375,1.453125,1.453125,0.046875,2621.87646484375,827,97,0,0,97,-0.0025999806821346283,31.315074920654297,1.0956151485443115,0.0017678117146715522,0.012460652738809586
163,850,1.8428356647491455,1566.410400390625,16.114118576049805,1.578125,1.484375,1.484375,0.078125,2521.380126953125,752,98,0,0,98,-0.012114235199987888,34.34157943725586,1.0919945240020752,0.0008699183817952871,0.007004958111792803
164,890,1.7307500839233398,1540.3675537109375,15.780899047851562,1.671875,1.453125,1.453125,0.078125,2623.3115234375,791,99,0,0,99,-0.005661165341734886,33.89750289916992,1.1095366477966309,0.000842170906253159,0.007976552471518517
165,892,1.8878977298736572,1684.004638671875,15.197309494018555,1.75,1.5625,1.5625,0.0625,2604.4140625,791,101,0,0,101,0.0035032276064157486,35.832481384277344,1.1114821434020996,0.0005146522889845073,0.003682668786495924
166,863,1.8536185026168823,1599.6728515625,15.717265129089355,1.71875,1.53125,1.53125,0.015625,2482.95361328125,760,103,0,0,103,-0.00015615206211805344,32.612770080566406,1.1327823400497437,0.0007969889556989074,0.006714910268783569
167,893,1.7348867654800415,1549.2537841796875,15.759238243103027,1.609375,1.453125,1.453125,0.078125,2565.29931640625,793,100,0,0,100,-0.0054971943609416485,34.07933807373047,1.1205224990844727,0.0010183255653828382,0.009567621164023876
168,887,1.8181160688400269,1612.6690673828125,14.986471176147461,1.65625,1.546875,1.546875,0.046875,2534.848876953125,786,101,0,0,101,-0.00782955065369606,32.45692443847656,1.098667025566101,0.0016328535275533795,0.013882812112569809
169,917,1.4859929084777832,1362.655517578125,15.666303634643555,1.5,1.328125,1.328125,0.015625,2638.306396484375,828,89,0,0,89,-0.004221132956445217,26.626285552978516,1.1220388412475586,0.0008267868543043733,0.006647256202995777
170,912,1.5239394903182983,1389.832763671875,15.650218963623047,1.578125,1.375,1.375,0.015625,2647.53955078125,820,92,0,0,92,-0.0045642247423529625,27.57467269897461,1.1148481369018555,0.001270011649467051,0.010224608704447746
171,907,1.594971776008606,1446.639404296875,15.36493968963623,1.59375,1.421875,1.421875,0.015625,2637.466796875,810,97,0,0,97,-0.0019252580823376775,26.98632049560547,1.0943329334259033,0.00041260116267949343,0.002242385409772396
172,937,1.5576634407043457,1459.5306396484375,15.243330001831055,1.5625,1.390625,1.390625,0.078125,2631.802734375,844,93,0,0,93,-0.002552974270656705,29.781126022338867,1.0650858879089355,0.0009719259105622768,0.009544461965560913
173,922,1.5667108297348022,1444.50732421875,15.526030540466309,1.625,1.390625,1.390625,0.015625,2682.669921875,829,93,0,0,93,-0.002637371188029647,28.524246215820312,1.0819635391235352,0.0011578387347981334,0.009941883385181427
174,955,1.63473379611969,1561.1707763671875,14.527749061584473,1.609375,1.484375,1.484375,0.078125,2613.063232421875,856,99,0,0,99,-0.006102010142058134,32.80784606933594,1.0613417625427246,0.0016267667524516582,0.013874131254851818
175,921,1.6329944133758545,1503.98779296875,15.32898998260498,1.5,1.4375,1.4375,0.046875,2655.61279296875,827,94,0,0,94,-0.008690104819834232,30.15688133239746,1.0106985569000244,0.0029657394625246525,0.023030400276184082
176,935,1.511216640472412,1412.987548828125,15.10588264465332,1.609375,1.375,1.375,0.046875,2603.51611328125,844,91,0,0,91,-0.006949707865715027,29.53013801574707,1.0254135131835938,0.005750151351094246,0.036374643445014954
177,874,1.8489019870758057,1615.9404296875,16.01258659362793,1.703125,1.484375,1.484375,0.078125,2548.980712890625,774,100,0,0,100,-0.004501224961131811,38.17073059082031,0.9708406329154968,0.0023301944602280855,0.01963645964860916
178,919,1.638454794883728,1505.739990234375,14.981501579284668,1.609375,1.4375,1.4375,0.0625,2590.62255859375,822,97,0,0,97,0.00045413937186822295,29.918853759765625,0.9989293813705444,0.0017220608424395323,0.012309006415307522
179,945,1.6399340629577637,1549.7376708984375,14.450793266296387,1.546875,1.46875,1.46875,0.078125,2590.50537109375,849,96,0,0,96,-0.002157526556402445,32.65641784667969,0.9900031685829163,0.0012718697544187307,0.011100223287940025
180,847,1.9924448728561401,1687.600830078125,15.805194854736328,1.859375,1.609375,1.609375,0.03125,2479.215087890625,739,108,0,0,108,-0.0018159567844122648,36.133033752441406,0.9708549976348877,0.001880484982393682,0.016652576625347137
181,918,1.6071761846542358,1475.3878173828125,15.058823585510254,1.59375,1.453125,1.453125,0.0625,2572.283447265625,824,94,0,0,94,-0.00579709792509675,30.326335906982422,0.9980568289756775,0.0004981474485248327,0.0049682012759149075
182,947,1.5309966802597046,1449.853759765625,14.733896255493164,1.59375,1.40625,1.40625,0.03125,2596.552978515625,854,93,0,0,93,-0.0050733196549117565,28.947721481323242,1.013299822807312,0.0015935938572511077,0.012913635931909084
183,886,1.7135676145553589,1518.2208251953125,15.545146942138672,1.640625,1.4375,1.4375,0.109375,2563.589599609375,789,97,0,0,97,-0.005482327193021774,31.350399017333984,1.0325937271118164,0.001552121713757515,0.01350867934525013
184,1016,1.2830784320831299,1303.607666015625,14.751968383789062,1.5,1.25,1.25,0.078125,2792.0703125,929,87,0,0,87,-0.005210602656006813,27.08617401123047,1.0649751424789429,0.0011756287422031164,0.0093703493475914
185,869,1.9835799932479858,1723.73095703125,15.468354225158691,1.796875,1.578125,1.578125,0.109375,2538.06787109375,764,105,0,0,105,-0.0005582489538937807,39.797035217285156,1.0533922910690308,0.0013844636268913746,0.013498172163963318
186,934,1.5541106462478638,1451.539306640625,15.038543701171875,1.59375,1.40625,1.40625,0.0625,2632.26171875,842,92,0,0,92,-0.00456943130120635,28.689481735229492,1.0368871688842773,0.0007345315534621477,0.005071414168924093
187,936,1.5027931928634644,1406.6143798828125,15.461538314819336,1.484375,1.328125,1.328125,0.0625,2688.25,849,87,0,0,87,-0.005995238199830055,30.445985794067383,1.050057291984558,0.0006401593564078212,0.003629864426329732
188,950,1.534580945968628,1457.8519287109375,14.822105407714844,1.5625,1.40625,1.40625,0.03125,2596.45703125,854,96,0,0,96,-0.007420329377055168,28.517465591430664,1.0579439401626587,0.004750951658934355,0.03291662037372589
189,948,1.5979242324829102,1514.832275390625,14.651898384094238,1.640625,1.46875,1.46875,0.046875,2647.5166015625,850,98,0,0,98,-0.004639857914298773,32.466102600097656,1.009543538093567,0.00209677591919899,0.01377042755484581
190,901,1.7371739149093628,1565.193603515625,15.317424774169922,1.6875,1.46875,1.46875,0.0625,2562.16455078125,801,100,0,0,100,-0.0021920576691627502,33.63750076293945,0.9837518930435181,0.001444005174562335,0.010243237018585205
191,931,1.6714835166931152,1556.151123046875,15.089151382446289,1.59375,1.46875,1.46875,0.078125,2612.03271484375,834,97,0,0,97,-0.0021643340587615967,34.26329803466797,0.98347008228302,0.0021940446458756924,0.01885068789124489
192,921,1.6053322553634644,1478.510986328125,15.257328987121582,1.578125,1.40625,1.40625,0.0625,2578.69677734375,824,97,0,0,97,-0.008411379531025887,30.25667953491211,0.991233766078949,0.0017684830818325281,0.017836593091487885
193,877,1.8110802173614502,1588.3173828125,15.583808898925781,1.59375,1.46875,1.46875,0.078125,2516.53076171875,778,99,0,0,99,-0.005601836834102869,33.38032150268555,0.9983162879943848,0.0016126369591802359,0.01769651658833027
194,925,1.7291309833526611,1599.4461669921875,15.118919372558594,1.546875,1.46875,1.46875,0.109375,2627.40234375,830,95,0,0,95,-0.0064068688079714775,35.15755844116211,1.0532495975494385,0.000991821987554431,0.008621769957244396
195,881,1.5711777210235596,1384.20751953125,16.30419921875,1.609375,1.328125,1.328125,0.0625,2562.894287109375,789,92,0,0,92,-0.002762953285127878,28.581892013549805,1.050757646560669,0.0005127597833052278,0.0019928226247429848
196,954,1.4014118909835815,1336.947021484375,14.858490943908691,1.625,1.359375,1.359375,0.0,2653.48828125,862,92,0,0,92,-0.0040384023450315,26.743675231933594,1.046037197113037,0.001162856351584196,0.009279552847146988
197,937,1.5609019994735718,1462.565185546875,15.155816078186035,1.53125,1.421875,1.421875,0.046875,2633.60107421875,844,93,0,0,93,-0.0033096468541771173,30.585134506225586,1.0304096937179565,0.0006685255793854594,0.00543255964294076
198,898,1.7623666524887085,1582.605224609375,15.328507423400879,1.625,1.484375,1.484375,0.078125,2531.5224609375,802,96,0,0,96,-0.007291730493307114,31.934345245361328,1.0269479751586914,0.0011482140980660915,0.01175796426832676
199,908,1.629010796546936,1479.141845703125,15.539647102355957,1.5625,1.421875,1.421875,0.09375,2611.56005859375,814,94,0,0,94,-0.005463020410388708,31.744281768798828,1.0131582021713257,0.0008275499567389488,0.005985144525766373
200,841,2.012728691101074,1692.704833984375,16.243757247924805,1.75,1.59375,1.59375,0.078125,2484.623046875,735,106,0,0,106,-0.00586199015378952,38.486881256103516,0.9382022619247437,0.0008694984717294574,0.006864878349006176
